,time,days,metal_creep_strain_rr,metal_creep_strain_tt,metal_creep_strain_zz,oxide_creep_strain_rr,oxide_creep_strain_tt,oxide_creep_strain_zz,oxide_stress_rr,oxide_stress_tt,oxide_stress_zz,years,dt,state,T_gas,T_steam,p_gas,p_steam
2219,47455200.0,549.25,-0.00015898395411518998,0.00021938973170474,-6.040577758955e-05,-1.2921302624831999e-06,1.7799498963771e-06,-4.8781963389392e-07,-16.43827592084,49.508934267991,-0.76876070408406,1.5256944444443998,50400.0,1.0,1100.0,530.0,0.2,17.0
2223,47541600.0,550.25,-0.0001591743739688,0.00021965650492595,-6.048213095715e-05,-1.2961725921158e-06,1.7857819360558998e-06,-4.896093439400899e-07,-16.438028769017,49.536251243778,-0.7682233756910201,1.5284722222222,50400.0,1.0,1100.0,530.0,0.2,17.0
2227,47628000.0,551.25,-0.00015936465020251,0.00021992308208586002,-6.0558431883349e-05,-1.3002201972578001e-06,1.7916224360218003e-06,-4.9140223876405e-07,-16.437808748208,49.574997069051,-0.7657463192722499,1.53125,50400.0,1.0,1100.0,530.0,0.2,17.0
2231,47714400.0,552.25,-0.00015955488596454,0.00022018958484655,-6.063469888201e-05,-1.3042753398283001e-06,1.7974746254334e-06,-4.931992856051e-07,-16.43741118834,49.608390966106995,-0.7641851833210699,1.5340277777778,50400.0,1.0,1100.0,530.0,0.2,17.0
2235,47800800.0,553.25,-0.00015974503965317,0.0002204559628585,-6.0710923205320994e-05,-1.3083368343066001e-06,1.8033368201293999e-06,-4.9499998582279e-07,-16.43713208873,49.643062427312,-0.7623890585523,1.5368055555556002,50400.0,1.0,1100.0,530.0,0.2,17.0
2239,47887200.0,554.25,-0.0001599351057824,0.00022072220579698998,-6.0787100014588e-05,-1.3124043991693002e-06,1.8092086207727002e-06,-4.968042216034199e-07,-16.436861442913,49.680686005397995,-0.76015795882502,1.5395833333333,50400.0,1.0,1100.0,530.0,0.2,17.0
2243,47973600.0,555.25,-0.00016012510859933,0.00022098833271383,-6.08632241145e-05,-1.3164781318266002e-06,1.8150901565253003e-06,-4.986120246987299e-07,-16.436594948534,49.707211180379,-0.7600820472564399,1.5423611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2247,48060000.0,556.25,-0.00016031497554423998,0.0002212542888287,-6.0939313284462e-05,-1.3205579567007e-06,1.8209813109479999e-06,-5.0042335424734e-07,-16.436337752958,49.744781684273995,-0.7575838568355601,1.5451388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2251,48146400.0,557.25,-0.00016050478583538,0.00022152014013527,-6.101535429989201e-05,-1.3246442209953e-06,1.8268826124250999e-06,-5.0223839142978e-07,-16.435996867217,49.775014687188,-0.7567930142586701,1.5479166666667,50400.0,1.0,1100.0,530.0,0.2,17.0
2255,48232800.0,558.25,-0.0001606945191889,0.00022178585834672,-6.109133915782e-05,-1.3287363683455e-06,1.8327932470674999e-06,-5.04056878722e-07,-16.435679860839,49.813879250147,-0.75407383707234,1.5506944444443997,50400.0,1.0,1100.0,530.0,0.2,17.0
2259,48319200.0,559.25,-0.00016088416815648998,0.00022205146553088998,-6.1167297374395e-05,-1.3328357204639e-06,1.8387151050523e-06,-5.0587938458841e-07,-16.435458755878,49.845117177187994,-0.7530630224198299,1.5534722222222,50400.0,1.0,1100.0,530.0,0.2,17.0
2263,48405600.0,560.25,-0.00016107374118752,0.00022231695201258998,-6.1243210825074e-05,-1.3369414379633002e-06,1.8446469921770001e-06,-5.0770555421372e-07,-16.435229074959,49.875495389075006,-0.7522433297041801,1.55625,50400.0,1.0,1100.0,530.0,0.2,17.0
2267,48492000.0,561.25,-0.0001612631708513,0.00022258221085702003,-6.131904000572e-05,-1.3410504978745002e-06,1.8505845916937e-06,-5.0953409381918e-07,-16.434819196579,49.915970784212,-0.74910401563618,1.5590277777777999,50400.0,1.0,1100.0,530.0,0.2,17.0
2271,48578400.0,562.25,-0.00016145258780315,0.00022284745358895,-6.1394865785797e-05,-1.3451689113366999e-06,1.8565364987104e-06,-5.1136758737376e-07,-16.434520229754,49.960272295389004,-0.74555492295003,1.5618055555556003,50400.0,1.0,1100.0,530.0,0.2,17.0
2275,48664800.0,563.25,-0.0001616419522065,0.00022311260963584,-6.147065742934499e-05,-1.3492945710467e-06,1.8624996895715001e-06,-5.132051185248299e-07,-16.434220780515002,49.988384874012006,-0.74494383979027,1.5645833333333001,50400.0,1.0,1100.0,530.0,0.2,17.0
2279,48751200.0,564.25,-0.00016183122343231998,0.00022337762676011,-6.154640332779e-05,-1.3534262697222999e-06,1.8684724563281001e-06,-5.1504618660585e-07,-16.433932100297,50.024869240132,-0.74293183633534,1.5673611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2283,48837600.0,565.25,-0.00016202041636107,0.00022364252011033,-6.1622103749256e-05,-1.3575641132994e-06,1.874454945088e-06,-5.168908317885499e-07,-16.433612641074,50.060600350826995,-0.7409057650883399,1.5701388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2287,48924000.0,566.25,-0.00016220955431581001,0.00022390731730025,-6.1697762984443e-05,-1.3617087507482e-06,1.8804480753851002e-06,-5.1873932463696e-07,-16.433331430285,50.090566023903996,-0.7400352080976601,1.5729166666667,50400.0,1.0,1100.0,530.0,0.2,17.0
2291,49010400.0,567.25,-0.00016239862177493998,0.00022417199026117003,-6.177336848623101e-05,-1.3658591932268998e-06,1.8864504519688998e-06,-5.205912587420101e-07,-16.433107886734,50.124638834784,-0.73820131206536,1.5756944444443999,50400.0,1.0,1100.0,530.0,0.2,17.0
2295,49096800.0,568.25,-0.00016258759750631,0.00022443654012221,-6.1848942615903e-05,-1.3700166089128e-06,1.8924637337487e-06,-5.2244712483589e-07,-16.432827046499,50.154736481707,-0.7373235572006999,1.5784722222222,50400.0,1.0,1100.0,530.0,0.2,17.0
2299,49183200.0,569.25,-0.00016277648315658,0.00022470095422477001,-6.1924471068185e-05,-1.3741801774331999e-06,1.8984867496503002e-06,-5.2430657221718e-07,-16.432573133531,50.18599132012999,-0.7362121770544201,1.58125,50400.0,1.0,1100.0,530.0,0.2,17.0
2303,49269600.0,570.25,-0.000162965278668,0.0002249652293224,-6.1999950654398e-05,-1.3783495907831998e-06,1.9045190643917e-06,-5.261694736085e-07,-16.432259822372,50.232194639727,-0.7321391803852,1.5840277777778,50400.0,1.0,1100.0,530.0,0.2,17.0
2307,49356000.0,571.25,-0.00016315403986233998,0.00022522942812532997,-6.2075388262988e-05,-1.3825259800918e-06,1.910562294419e-06,-5.280363143272e-07,-16.431858507140998,50.268899394293,-0.72983933051246,1.5868055555556002,50400.0,1.0,1100.0,530.0,0.2,17.0
2311,49442400.0,572.25,-0.00016334272909198,0.00022549351316302003,-6.2150784071045e-05,-1.3867087790709e-06,1.9166156335949e-06,-5.2990685452406e-07,-16.431699887746,50.295458311984994,-0.72954166671722,1.5895833333333,50400.0,1.0,1100.0,530.0,0.2,17.0
2315,49528800.0,573.25,-0.00016353131469903998,0.0002257574402398,-6.2226125540751e-05,-1.3908971183425e-06,1.9226778338437e-06,-5.317807155012e-07,-16.431405506586,50.327548149474,-0.72829998077737,1.5923611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2319,49615200.0,574.25,-0.00016371982806954,0.00022602127188066002,-6.2301443811125e-05,-1.3950930859545e-06,1.9287518833546003e-06,-5.3365879740006e-07,-16.431000032176,50.370515960022004,-0.724744854113,1.5951388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2323,49701600.0,575.25,-0.00016390829586824,0.00022628501155158999,-6.2376715683345e-05,-1.3992953745459998e-06,1.9348359242069e-06,-5.3554054966099e-07,-16.430774169128,50.399724634945,-0.72404655125444,1.5979166666667,50400.0,1.0,1100.0,530.0,0.2,17.0
2327,49788000.0,576.25,-0.00016409666683991,0.0002265486152775,-6.245194843759e-05,-1.4035039460351e-06,1.9409298949179e-06,-5.374259488828101e-07,-16.430454477133,50.438099245589,-0.7215269289234799,1.6006944444443998,50400.0,1.0,1100.0,530.0,0.2,17.0
2331,49874400.0,577.25,-0.00016428498786181001,0.00022681212078046,-6.2527132918645e-05,-1.4077189510396002e-06,1.947034019444e-06,-5.3931506840449e-07,-16.430162709277,50.475632614362,-0.71897597259156,1.6034722222222,50400.0,1.0,1100.0,530.0,0.2,17.0
2335,49960800.0,578.25,-0.00016447323098441998,0.00022707550756069,-6.260227657626899e-05,-1.4119404653869e-06,1.9531483980768e-06,-5.4120793268988e-07,-16.429917527743,50.508602778778,-0.71753065089429,1.60625,50400.0,1.0,1100.0,530.0,0.2,17.0
2339,50047200.0,579.25,-0.00016466138328307,0.00022733876773482997,-6.2677384451763e-05,-1.416168344173e-06,1.9592728272955004e-06,-5.4310448312248e-07,-16.429530897517,50.542933496597,-0.7157334925829001,1.6090277777778,50400.0,1.0,1100.0,530.0,0.2,17.0
2343,50133600.0,580.25,-0.00016484948866473,0.00022760193245204,-6.2752443787314e-05,-1.4204026236726001e-06,1.9654073730772e-06,-5.450047494045999e-07,-16.42935552135,50.569342830739004,-0.71549656583032,1.6118055555556001,50400.0,1.0,1100.0,530.0,0.2,17.0
2347,50220000.0,581.25,-0.00016503750539093,0.00022786497474351001,-6.2827469352585e-05,-1.4246438997667e-06,1.9715528590994e-06,-5.469089593327199e-07,-16.429047449168998,50.607216014653,-0.71310912897605,1.6145833333333,50400.0,1.0,1100.0,530.0,0.2,17.0
2351,50306400.0,582.25,-0.0001652254456947,0.0002281278885557,-6.2902442860994e-05,-1.4288907043356001e-06,1.9777072158321e-06,-5.4881651149648e-07,-16.428687474154998,50.644089363574,-0.7106760028511401,1.6173611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2355,50392800.0,583.25,-0.00016541333980946,0.00022839071645945,-6.2977376649987e-05,-1.4331443769734e-06,1.9838723568573996e-06,-5.5072797988403e-07,-16.428428609338,50.678066264832,-0.70901411212221,1.6201388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2359,50479200.0,584.25,-0.00016560117673573,0.00022865346068448998,-6.3052283948757e-05,-1.4374057304273997e-06,1.9900494240726e-06,-5.526436936451999e-07,-16.428132869453,50.712181843257,-0.70723808986475,1.6229166666666999,50400.0,1.0,1100.0,530.0,0.2,17.0
2363,50565600.0,585.25,-0.00016578892853336,0.00022891608045248998,-6.3127151919127e-05,-1.4416733215277e-06,1.9962363802104e-06,-5.5456305868271e-07,-16.427789162870003,50.745042573484,-0.7057186327012099,1.6256944444443997,50400.0,1.0,1100.0,530.0,0.2,17.0
2367,50652000.0,586.25,-0.00016597662789116002,0.00022917860475363998,-6.3201976862482e-05,-1.4459474351853001e-06,2.0024336340106e-06,-5.564861988252499e-07,-16.427583689005,50.77696426635,-0.7045061713701999,1.6284722222222001,50400.0,1.0,1100.0,530.0,0.2,17.0
2371,50738400.0,587.25,-0.00016616423145663002,0.00022944098766284,-6.3276756206208e-05,-1.45022754382e-06,2.0086404048268996e-06,-5.584128610069199e-07,-16.427367269298998,50.808894072198,-0.70307640320694,1.63125,50400.0,1.0,1100.0,530.0,0.2,17.0
2375,50824800.0,588.25,-0.00016635174956085,0.00022970323986895,-6.3351490308099e-05,-1.4545136219366998e-06,2.0148566736566003e-06,-5.6034305171987e-07,-16.427015948426,50.844777554892,-0.70103046865601,1.6340277777778,50400.0,1.0,1100.0,530.0,0.2,17.0
2379,50911200.0,589.25,-0.000166539225949,0.00022996541701419,-6.3426191065191e-05,-1.4588067891918e-06,2.0210840534053003e-06,-5.622772642135299e-07,-16.42677200186,50.878895321862004,-0.69926098258846,1.6368055555556003,50400.0,1.0,1100.0,530.0,0.2,17.0
2383,50997600.0,590.25,-0.00016672661477806002,0.00023022745373786,-6.3500838959799e-05,-1.4631055779828e-06,2.0273204318244e-06,-5.6421485384156e-07,-16.426504129034,50.91541662272,-0.69689781310368,1.6395833333333,50400.0,1.0,1100.0,530.0,0.2,17.0
2387,51084000.0,591.25,-0.00016691391216765,0.00023048935966224,-6.357544749459399e-05,-1.4674108817001002e-06,2.0335670781291002e-06,-5.6615619642893e-07,-16.42622999064,50.948908848327996,-0.6952265879013001,1.6423611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2391,51170400.0,592.25,-0.00016710115128435,0.00023075116161615,-6.3650010331802e-05,-1.4717224832164e-06,2.0398237032025002e-06,-5.6810121998611e-07,-16.42581954873,50.983939065031,-0.69317282767859,1.6451388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2395,51256800.0,593.25,-0.00016728832030597,0.00023101285683554,-6.3724536529562e-05,-1.476040591764e-06,2.0460906080129e-06,-5.7005001624888e-07,-16.425602942266,51.009334018179,-0.69313003751738,1.6479166666667,50400.0,1.0,1100.0,530.0,0.2,17.0
2399,51343200.0,594.25,-0.00016747540880901002,0.00023127443442968998,-6.3799025620676e-05,-1.4803653525431e-06,2.0523679898155e-06,-5.720026372724399e-07,-16.42519231936,51.049065407014,-0.69040726509667,1.6506944444443998,50400.0,1.0,1100.0,530.0,0.2,17.0
2403,51429600.0,595.25,-0.00016766243272024,0.00023153589759148998,-6.3873464871253e-05,-1.4846960768598e-06,2.0586548745562998e-06,-5.7395879769649e-07,-16.424925583164,51.083998476793006,-0.6884412000551,1.6534722222222,50400.0,1.0,1100.0,530.0,0.2,17.0
2407,51516000.0,596.25,-0.00016784940182829,0.00023179727199396002,-6.3947870165664e-05,-1.4890338578772e-06,2.064952822584e-06,-5.7591896470685e-07,-16.424719190037,51.115624234093,-0.68722983812386,1.65625,50400.0,1.0,1100.0,530.0,0.2,17.0
2411,51602400.0,597.25,-0.00016803627701092,0.00023205851017257998,-6.4022233161659e-05,-1.4933776292562e-06,2.0712603023128997e-06,-5.778826730567799e-07,-16.424462768866,51.149288649582004,-0.68534534888797,1.6590277777778,50400.0,1.0,1100.0,530.0,0.2,17.0
2415,51688800.0,598.25,-0.00016822310250639,0.00023231966742555,-6.4096564919156e-05,-1.4977284149187e-06,2.0775788025121998e-06,-5.798503875934801e-07,-16.424138762545,51.185773034975995,-0.68285154892232,1.6618055555556002,50400.0,1.0,1100.0,530.0,0.2,17.0
2419,51775200.0,599.25,-0.00016840985450162,0.00023258069716319,-6.4170842661563e-05,-1.5020849609622e-06,2.0839065086252e-06,-5.81821547663e-07,-16.423874409406,51.219134378702,-0.68127363320249,1.6645833333333,50400.0,1.0,1100.0,530.0,0.2,17.0
2423,51861600.0,600.25,-0.00016859653960916,0.0002328416208495,-6.424508124033399e-05,-1.5064479085576001e-06,2.090244350401e-06,-5.8379644184341e-07,-16.423597915284,51.25014609573,-0.6802807021723901,1.6673611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2427,51948000.0,601.25,-0.00016878318059366002,0.00023310247220921,-6.431929161554201e-05,-1.5108185236284e-06,2.0965941290586004e-06,-5.8577560543019e-07,-16.42333125516,51.287412160600006,-0.67763484095989,1.6701388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2431,52034400.0,602.25,-0.0001689697747432,0.00023336324392367997,-6.4393469180485e-05,-1.5151962118261003e-06,2.1029550163796003e-06,-5.8775880455345e-07,-16.423081335603,51.318169848815,-0.67657522969607,1.6729166666667,50400.0,1.0,1100.0,530.0,0.2,17.0
2435,52120800.0,603.25,-0.00016915626148266002,0.00023362385268934,-6.4467591206681e-05,-1.5195790680636002e-06,2.1093242581988e-06,-5.8974519013517e-07,-16.422664774195002,51.355898054322004,-0.67401670946739,1.6756944444443997,50400.0,1.0,1100.0,530.0,0.2,17.0
2439,52207200.0,604.25,-0.00016934266273443,0.00023388433985941002,-6.4541677124972e-05,-1.5239681368206002e-06,2.1157033727168998e-06,-5.9173523589626e-07,-16.422437260228,51.38727864349399,-0.6726764757711899,1.6784722222222,50400.0,1.0,1100.0,530.0,0.2,17.0
2443,52293600.0,605.25,-0.00016952904045335,0.00023414477908371002,-6.4615738630359e-05,-1.5283652783318e-06,2.1220950119631e-06,-5.937297336313001e-07,-16.422181885251998,51.417735387278,-0.6715845101826501,1.68125,50400.0,1.0,1100.0,530.0,0.2,17.0
2447,52380000.0,606.25,-0.000169715373568,0.00023440514270727997,-6.468976913928101e-05,-1.5327698155263e-06,2.1284982193134996e-06,-5.9572840378716e-07,-16.421945555624,51.45428355382,-0.66926022610197,1.6840277777777999,50400.0,1.0,1100.0,530.0,0.2,17.0
2451,52466400.0,607.25,-0.0001699016551868,0.00023466540762926002,-6.4763752442455e-05,-1.5371805279348e-06,2.1349112507391002e-06,-5.977307228043e-07,-16.421604887675,51.487015804105994,-0.66769236299084,1.6868055555556003,50400.0,1.0,1100.0,530.0,0.2,17.0
2455,52552800.0,608.25,-0.0001700878437277,0.00023492554209894,-6.4837698371243e-05,-1.5415974520401e-06,2.1413341464678003e-06,-5.9973669442761e-07,-16.421314283905,51.519371930104,-0.66635910648914,1.6895833333333001,50400.0,1.0,1100.0,530.0,0.2,17.0
2459,52639200.0,609.25,-0.00017027395426826998,0.00023518554388525,-6.491158961698199e-05,-1.5460197417528999e-06,2.1477657010758e-06,-6.017459593229e-07,-16.421061393614,51.553536368985995,-0.66456890851371,1.6923611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2463,52725600.0,610.25,-0.00017045997522139,0.00023544540673402003,-6.4985431512633e-05,-1.5504476576057e-06,2.1542062779345e-06,-6.037586203288299e-07,-16.420806000243,51.587221022872,-0.66248854859758,1.6951388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2467,52812000.0,611.25,-0.00017064594517784,0.00023570519250997002,-6.5059247332125e-05,-1.5548830449341999e-06,2.1606585437513e-06,-6.057754988170201e-07,-16.420515307196,51.624042155492,-0.6601350336075401,1.6979166666667,50400.0,1.0,1100.0,530.0,0.2,17.0
2471,52898400.0,612.25,-0.00017083184064949,0.00023596485537742999,-6.5133014727939e-05,-1.5593244659691e-06,2.16712041238e-06,-6.0779594641096e-07,-16.42025193265,51.648612080582,-0.6601798283164699,1.7006944444443999,50400.0,1.0,1100.0,530.0,0.2,17.0
2475,52984800.0,613.25,-0.00017101772037996,0.00023622448459809,-6.5206764218127e-05,-1.563774213938e-06,2.1735951997507e-06,-6.0982098581263e-07,-16.420019957922,51.687713974177,-0.65739750447171,1.7034722222222,50400.0,1.0,1100.0,530.0,0.2,17.0
2479,53071200.0,614.25,-0.0001712035401492,0.00023648401924556,-6.5280479096366e-05,-1.5682308412674998e-06,2.1800808206304e-06,-6.118499793629099e-07,-16.419651115335,51.724335361884,-0.6550037795936701,1.70625,50400.0,1.0,1100.0,530.0,0.2,17.0
2483,53157600.0,615.25,-0.00017138928620683,0.00023674343164971001,-6.5354145442875e-05,-1.5726932792113998e-06,2.1865757480264e-06,-6.1388246881495e-07,-16.419432268659,51.75132633759,-0.65442645968806,1.7090277777778,50400.0,1.0,1100.0,530.0,0.2,17.0
2487,53244000.0,616.25,-0.00017157493429486,0.00023700270312165,-6.5427768826789e-05,-1.5771614842753e-06,2.1930799160631e-06,-6.159184317878701e-07,-16.419067258982,51.788147420216,-0.65208658288024,1.7118055555556002,50400.0,1.0,1100.0,530.0,0.2,17.0
2491,53330400.0,617.25,-0.00017176055279796002,0.0002372619094407,-6.550135664274101e-05,-1.5816367933614e-06,2.1995952514982e-06,-6.1795845813687e-07,-16.418830128112,51.821399795853004,-0.65043247053713,1.7145833333333,50400.0,1.0,1100.0,530.0,0.2,17.0
2495,53416800.0,618.25,-0.00017194609157959,0.00023752099544959,-6.557490386999799e-05,-1.5861182874886003e-06,2.2061204187766e-06,-6.2000213128804e-07,-16.418506349806,51.857446997885,-0.64827346957166,1.7173611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2499,53503200.0,619.25,-0.00017213157893966,0.0002377799905358,-6.564841159614e-05,-1.5906065620616002e-06,2.2126562871767003e-06,-6.2204972511515e-07,-16.418273212655002,51.890814074785006,-0.64638415726945,1.7201388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2503,53589600.0,620.25,-0.00017231697001221998,0.0002380388460074,-6.5721875995188e-05,-1.5951007028946002e-06,2.2192015324497003e-06,-6.2410082955506e-07,-16.417917507472,51.922083082707005,-0.64504949603595,1.7229166666667,50400.0,1.0,1100.0,530.0,0.2,17.0
2507,53676000.0,621.25,-0.00017250234010238,0.00023829764880877003,-6.5795308706383e-05,-1.5996024389424e-06,2.225758653277e-06,-6.2615621433459e-07,-16.417637458279998,51.953805372211,-0.64373448575494,1.7256944444443998,50400.0,1.0,1100.0,530.0,0.2,17.0
2511,53762400.0,622.25,-0.0001726876574009,0.00023855636610357997,-6.5868708702675e-05,-1.6041110284869e-06,2.2323265849626e-06,-6.2821555647569e-07,-16.417421180342,51.988840977663,-0.6416156479863001,1.7284722222222,50400.0,1.0,1100.0,530.0,0.2,17.0
2515,53848800.0,623.25,-0.00017287288802349,0.00023881494634001,-6.594205831651701e-05,-1.6086252288456002e-06,2.2389035341941003e-06,-6.3027830534854e-07,-16.417135215690998,52.021407583043,-0.6400165764202801,1.73125,50400.0,1.0,1100.0,530.0,0.2,17.0
2519,53935200.0,624.25,-0.00017305808884482,0.00023907347521791002,-6.6015386373091e-05,-1.6131472176856e-06,2.2454926448817998e-06,-6.323454271962499e-07,-16.416866743106,52.052497505654,-0.63880812095202,1.7340277777778,50400.0,1.0,1100.0,530.0,0.2,17.0
2523,54021600.0,625.25,-0.00017324321972566999,0.00023933188975421002,-6.608867002853399e-05,-1.6176753583284e-06,2.2520915538528e-06,-6.3441619552446e-07,-16.416635799233,52.0889070264,-0.63644438463099,1.7368055555556001,50400.0,1.0,1100.0,530.0,0.2,17.0
2527,54108000.0,626.25,-0.00017342825768575,0.0002395901619364,-6.6161904250647e-05,-1.6222089076361e-06,2.2586991887487e-06,-6.364902811126e-07,-16.416288846271,52.121828608641,-0.63467716386701,1.7395833333333,50400.0,1.0,1100.0,530.0,0.2,17.0
2531,54194400.0,627.25,-0.00017361326483798,0.00023984838131727002,-6.6235116479285e-05,-1.6267504590005e-06,2.2653192995598997e-06,-6.385688405594e-07,-16.415977362141,52.156525915060996,-0.63270343288577,1.7423611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2535,54280800.0,628.25,-0.00017379820470906,0.00024010648589373998,-6.630828118468001e-05,-1.6312977984802e-06,2.2719486985612005e-06,-6.4065090008102e-07,-16.415695319832,52.187546578664,-0.63128954045077,1.7451388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2539,54367200.0,629.25,-0.0001739830809166,0.00024036448992831002,-6.6381409011709e-05,-1.6358516982593e-06,2.278588494697e-06,-6.427367964377301e-07,-16.415465070395,52.220435204126,-0.6296795665342,1.7479166666666999,50400.0,1.0,1100.0,530.0,0.2,17.0
2543,54453600.0,630.25,-0.00017416791025966002,0.00024062241696232002,-6.645450670266e-05,-1.640412937818e-06,2.285239800959e-06,-6.448268631410499e-07,-16.415153459762003,52.253259161425,-0.62803440028711,1.7506944444443997,50400.0,1.0,1100.0,530.0,0.2,17.0
2547,54540000.0,631.25,-0.00017435267466872,0.00024088024199042,-6.6527567321695e-05,-1.6449806729014e-06,2.2919014121264998e-06,-6.4692073922511e-07,-16.414898941693,52.28619136846599,-0.62643478258835,1.7534722222222001,50400.0,1.0,1100.0,530.0,0.2,17.0
2551,54626400.0,632.25,-0.0001745373927273,0.00024113798388398998,-6.6600591156686e-05,-1.6495554205523001e-06,2.29857406428e-06,-6.4901864372766e-07,-16.414683001415998,52.31860686455,-0.62483204040465,1.75625,50400.0,1.0,1100.0,530.0,0.2,17.0
2555,54712800.0,633.25,-0.00017472205495756,0.00024139563453937,-6.6673579581811e-05,-1.6541368339755e-06,2.305257271162e-06,-6.5112043718653e-07,-16.414344683613,52.350690195962,-0.6233361158709101,1.7590277777778,50400.0,1.0,1100.0,530.0,0.2,17.0
2559,54799200.0,634.25,-0.00017490664712782,0.00024165318199458998,-6.6746534866772e-05,-1.6587250918469999e-06,2.3119512739192e-06,-6.5322618207214e-07,-16.414061216299,52.38382083227899,-0.62151182994361,1.7618055555556003,50400.0,1.0,1100.0,530.0,0.2,17.0
2563,54885600.0,635.25,-0.00017509113803687,0.00024191057042525,-6.6819432388385e-05,-1.6633176561935e-06,2.3186524571381e-06,-6.553348009446201e-07,-16.413819719258,52.416479853461,-0.6198243175832,1.7645833333333,50400.0,1.0,1100.0,530.0,0.2,17.0
2567,54972000.0,636.25,-0.0001752755890364,0.00024216788911567998,-6.689230007927901e-05,-1.6679177325368e-06,2.3253654147251e-06,-6.5744768218829e-07,-16.413467013282002,52.45234328652099,-0.61766402792332,1.7673611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2571,55058400.0,637.25,-0.00017546000273897,0.00024242513354917999,-6.6965130810214e-05,-1.6725246666683998e-06,2.3320892075326e-06,-6.5956454086428e-07,-16.413261112712,52.482409366400994,-0.6165642701249799,1.7701388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2575,55144800.0,638.25,-0.00017564432520777,0.00024268224843867998,-6.7037923230913e-05,-1.6771377633036002e-06,2.3388228216968e-06,-6.6168505839319e-07,-16.412937612869,52.51713111776301,-0.6143903845042701,1.7729166666667,50400.0,1.0,1100.0,530.0,0.2,17.0
2579,55231200.0,639.25,-0.00017582862510551002,0.00024293931028997003,-6.7110685184464e-05,-1.6817584334344e-06,2.3455683021585e-06,-6.6380986872413e-07,-16.412643784091,52.550774761138,-0.6126810596367099,1.7756944444443998,50400.0,1.0,1100.0,530.0,0.2,17.0
2583,55317600.0,640.25,-0.00017601285166168998,0.00024319625471602003,-6.7183403054329e-05,-1.6863849878187e-06,2.3523232146288996e-06,-6.659382268101599e-07,-16.412414012101,52.581993344752,-0.61116845657579,1.7784722222222,50400.0,1.0,1100.0,530.0,0.2,17.0
2587,55404000.0,641.25,-0.00017619705512838998,0.00024345315024801,-6.7256095119624e-05,-1.6910192966218e-06,2.3590902663173e-06,-6.6807096969549e-07,-16.412139269956,52.613885758394005,-0.60978696949669,1.78125,50400.0,1.0,1100.0,530.0,0.2,17.0
2591,55490400.0,642.25,-0.00017638115612676002,0.00024370988888399998,-6.7328732757238e-05,-1.6956585001046002e-06,2.3658653201998e-06,-6.7020682009521e-07,-16.411824869453,52.650514243584006,-0.60720855679248,1.7840277777778,50400.0,1.0,1100.0,530.0,0.2,17.0
2595,55576800.0,643.25,-0.00017656523068888,0.00024396657521665,-6.7401344527772e-05,-1.7003055998596e-06,2.3726527125637997e-06,-6.723471127042e-07,-16.411537230877,52.683330366951,-0.60564873900422,1.7868055555556002,50400.0,1.0,1100.0,530.0,0.2,17.0
2599,55663200.0,644.25,-0.00017674920068425,0.00024422310673664,-6.7473906052392e-05,-1.7049578432363e-06,2.3794484522942e-06,-6.744906090579299e-07,-16.411288216554,52.712767200057,-0.60459589307421,1.7895833333333,50400.0,1.0,1100.0,530.0,0.2,17.0
2603,55749600.0,645.25,-0.00017693313845353,0.00024447957856149,-6.7546440107969e-05,-1.7096173658071001e-06,2.3862556609915e-06,-6.766382951844401e-07,-16.411042509273,52.746968544694006,-0.60253564570075,1.7923611111111,50400.0,1.0,1100.0,530.0,0.2,17.0
2607,55836000.0,646.25,-0.00017711704001731001,0.00024473599056442995,-6.7618950547125e-05,-1.7142846074515e-06,2.3930749614639e-06,-6.787903540124899e-07,-16.410719445237998,52.781325090325005,-0.6004437795283,1.7951388888889,50400.0,1.0,1100.0,530.0,0.2,17.0
2611,55922400.0,647.25,-0.00017730088584388,0.00024499230739074,-6.7691421546862e-05,-1.7189583600778998e-06,2.3999046078532e-06,-6.8094624777535e-07,-16.410481272720002,52.813665461302,-0.5988628320134399,1.7979166666667,50400.0,1.0,1100.0,530.0,0.2,17.0
