time,dt,state,T_gas,T_steam,p_gas,p_steam
140947200.0,864000.0,1,1100,530,0.2,17
140954400.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
140961600.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
140968800.0,90000.0,3,25,25,0.1,0.1
141058800.0,3600.0,7,25.0,25.0,0.1,0.1
141062400.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
141066000.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
141069600.0,864000.0,1,1100,530,0.2,17
141933600.0,864000.0,1,1100,530,0.2,17
142797600.0,864000.0,1,1100,530,0.2,17
143661600.0,864000.0,1,1100,530,0.2,17
144525600.0,864000.0,1,1100,530,0.2,17
145389600.0,864000.0,1,1100,530,0.2,17
146253600.0,864000.0,1,1100,530,0.2,17
147117600.0,864000.0,1,1100,530,0.2,17
147981600.0,864000.0,1,1100,530,0.2,17
148845600.0,864000.0,1,1100,530,0.2,17
149709600.0,864000.0,1,1100,530,0.2,17
150573600.0,864000.0,1,1100,530,0.2,17
151437600.0,864000.0,1,1100,530,0.2,17
152301600.0,864000.0,1,1100,530,0.2,17
153165600.0,864000.0,1,1100,530,0.2,17
154029600.0,864000.0,1,1100,530,0.2,17
154893600.0,864000.0,1,1100,530,0.2,17
155757600.0,864000.0,1,1100,530,0.2,17
156621600.0,864000.0,1,1100,530,0.2,17
156628800.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
156636000.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
156643200.0,90000.0,3,25,25,0.1,0.1
156733200.0,3600.0,7,25.0,25.0,0.1,0.1
156736800.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
156740400.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
156744000.0,864000.0,1,1100,530,0.2,17
157608000.0,864000.0,1,1100,530,0.2,17
158472000.0,864000.0,1,1100,530,0.2,17
159336000.0,864000.0,1,1100,530,0.2,17
160200000.0,864000.0,1,1100,530,0.2,17
