,time,days,metal_creep_strain_rr,metal_creep_strain_tt,metal_creep_strain_zz,oxide_creep_strain_rr,oxide_creep_strain_tt,oxide_creep_strain_zz,oxide_stress_rr,oxide_stress_tt,oxide_stress_zz,years,dt,state,T_gas,T_steam,p_gas,p_steam
1666,35928000,415.83333333333,-0.0003230692796614,0.0003786358218944,-5.5566542233031e-05,-1.2179910117139e-06,1.6687088796838e-06,-4.5071786796988e-07,-16.351145021258,60.083921233779,1.8742513431136,1.1550925925926,50400.0,1,1100.0,530.0,0.2,17.0
1670,36014400,416.83333333333,-0.0003236819059773,0.0003793563150513,-5.567440907395e-05,-1.2243541714709e-06,1.6778734302589e-06,-4.5351925878795e-07,-16.352016591857,60.16431575281,1.8789665291616,1.1578703703704,50400.0,1,1100.0,530.0,0.2,17.0
1674,36100800,417.83333333333,-0.0003242942640235,0.0003800765186614,-5.5782254637899e-05,-1.2307395545279e-06,1.6870721871998e-06,-4.5633263267194e-07,-16.351263183912,60.253046984203,1.8874495980098,1.1606481481481,50400.0,1,1100.0,530.0,0.2,17.0
1678,36187200,418.83333333333,-0.000324906357076,0.0003807964364175,-5.5890079341447e-05,-1.2371472081354e-06,1.6963052276239e-06,-4.5915801948852e-07,-16.350519321167,60.342036965003,1.8960254439909,1.1634259259259,50400.0,1,1100.0,530.0,0.2,17.0
1682,36273600,419.83333333333,-0.0003255181833245,0.0003815160660958,-5.5997882771287e-05,-1.2435771697945e-06,1.7055726152988e-06,-4.619954455043e-07,-16.349781727066,60.430728979553,1.9045017984183,1.1662037037037,50400.0,1,1100.0,530.0,0.2,17.0
1686,36360000,420.83333333333,-0.0003261297430321,0.0003822354078388,-5.6105664806755e-05,-1.2500294829269e-06,1.7148744226051e-06,-4.6484493967815e-07,-16.349029655637,60.519375466743,1.9129804925197,1.1689814814815,50400.0,1,1100.0,530.0,0.2,17.0
1690,36446400,421.83333333333,-0.0003267410375204,0.000382954463073,-5.6213425552577e-05,-1.2565041909038e-06,1.7242107210663e-06,-4.6770653016255e-07,-16.348268952377,60.608107609997,1.9215200677812,1.1717592592593,50400.0,1,1100.0,530.0,0.2,17.0
1694,36532800,422.83333333333,-0.0003273520672382,0.0003836732321917,-5.6321164953449e-05,-1.2630013372262e-06,1.7335815831588e-06,-4.7058024593256e-07,-16.347554311076,60.696762206918,1.9299948546195,1.174537037037,50400.0,1,1100.0,530.0,0.2,17.0
1698,36619200,423.83333333333,-0.0003279628322978,0.0003843917152226,-5.6428882924788e-05,-1.2695209630561e-06,1.7429870775622e-06,-4.734661145061e-07,-16.346796618249,60.785401957632,1.9385132285509,1.1773148148148,50400.0,1,1100.0,530.0,0.2,17.0
1702,36705600,424.83333333333,-0.0003285733322601,0.000385109911504,-5.6536579243899e-05,-1.2760631098989e-06,1.75242727384e-06,-4.7636416394109e-07,-16.346044675765,60.873899969715,1.9469893162446,1.1800925925926,50400.0,1,1100.0,530.0,0.2,17.0
1706,36792000,425.83333333333,-0.0003291835699488,0.0003858278241776,-5.6644254228858e-05,-1.2826278247225e-06,1.7619022486013e-06,-4.7927442387882e-07,-16.345318988304,60.962631166517,1.9555508519562,1.1828703703704,50400.0,1,1100.0,530.0,0.2,17.0
1710,36878400,426.83333333333,-0.0003297935440774,0.0003865454516701,-5.6751907592707e-05,-1.2892151465148e-06,1.7714120681484e-06,-4.8219692163359e-07,-16.344603496547,61.051109802512,1.9640040670691,1.1856481481481,50400.0,1,1100.0,530.0,0.2,17.0
1714,36964800,427.83333333333,-0.000330403254228,0.0003872627941416,-5.6859539913575e-05,-1.2958250935354e-06,1.7809567632345e-06,-4.8513166969906e-07,-16.34383395063,61.139653014179,1.9725530887641,1.1884259259259,50400.0,1,1100.0,530.0,0.2,17.0
1718,37051200,428.83333333333,-0.0003310127002899,0.0003879798505701,-5.6967150280211e-05,-1.302457729966e-06,1.7905364410764e-06,-4.8807871111047e-07,-16.34309200483,61.227959083198,1.9809905865748,1.1912037037037,50400.0,1,1100.0,530.0,0.2,17.0
1722,37137600,429.83333333333,-0.0003316219423219,0.0003886966906423,-5.7074748320377e-05,-1.309113239876e-06,1.8001513735092e-06,-4.910381336332e-07,-16.340700893885,61.324953863173,1.9933469056043,1.1939814814815,50400.0,1,1100.0,530.0,0.2,17.0
1726,37224000,430.83333333333,-0.000332230867607,0.0003894131823303,-5.7182314723289e-05,-1.3157914197802e-06,1.8098012862167e-06,-4.9400986643645e-07,-16.341660201367,61.405045676509,1.9980502287863,1.1967592592593,50400.0,1,1100.0,530.0,0.2,17.0
1730,37310400,431.83333333333,-0.0003328395298982,0.0003901293888865,-5.7289858988332e-05,-1.3224924157784e-06,1.8194863924063e-06,-4.9699397662788e-07,-16.340886494148,61.493300920591,2.0065494444252,1.199537037037,50400.0,1,1100.0,530.0,0.2,17.0
1734,37396800,432.83333333333,-0.0003334479296543,0.0003908453107174,-5.739738106315e-05,-1.3292162722044e-06,1.8292067663086e-06,-4.9999049410427e-07,-16.340203272924,61.581394646048,2.0149055968691,1.2023148148148,50400.0,1,1100.0,530.0,0.2,17.0
1738,37483200,433.83333333333,-0.0003340560676238,0.0003915609485818,-5.7504880957916e-05,-1.335963030483e-06,1.838962476377e-06,-5.0299944589403e-07,-16.339443763189,61.669595046786,2.023387956947,1.2050925925926,50400.0,1,1100.0,530.0,0.2,17.0
1742,37569600,434.83333333333,-0.0003346639447906,0.0003922763034994,-5.7612358708736e-05,-1.3427327352728e-06,1.8487535968622e-06,-5.0602086158944e-07,-16.338719344666,61.757790778999,2.0318445249715,1.2078703703704,50400.0,1,1100.0,530.0,0.2,17.0
1746,37656000,435.83333333333,-0.0003352715624615,0.0003929913768786,-5.7719814417155e-05,-1.3495254303716e-06,1.8585801999645e-06,-5.0905476959287e-07,-16.337984258943,61.846070780876,2.0403591110465,1.2106481481481,50400.0,1,1100.0,530.0,0.2,17.0
1750,37742400,436.83333333333,-0.0003358789161584,0.000393706163431,-5.7827247272654e-05,-1.3563411474538e-06,1.8684423416742e-06,-5.1210119422042e-07,-16.337129067373,61.933861998213,2.0487925365005,1.2134259259259,50400.0,1,1100.0,530.0,0.2,17.0
1754,37828800,437.83333333333,-0.0003364860672912,0.0003944207350513,-5.7934667760072e-05,-1.363180056365e-06,1.8783402684609e-06,-5.1516021209592e-07,-16.33479396346,62.030472966502,2.0610609366185,1.2162037037037,50400.0,1,1100.0,530.0,0.2,17.0
1758,37915200,438.83333333333,-0.0003370929589126,0.0003951350246675,-5.8042065754844e-05,-1.3700420837508e-06,1.8882738916441e-06,-5.1823180789335e-07,-16.334067797955,62.118524555841,2.069515308961,1.2189814814815,50400.0,1,1100.0,530.0,0.2,17.0
1762,38001600,439.83333333333,-0.0003376995330732,0.0003958489640908,-5.8149431017629e-05,-1.3769271530688e-06,1.8982431183967e-06,-5.2131596532787e-07,-16.334935724109,62.197934816036,2.0741416811191,1.2217592592593,50400.0,1,1100.0,530.0,0.2,17.0
1766,38088000,440.83333333333,-0.0003383058476057,0.0003965626212287,-5.8256773623002e-05,-1.383835421108e-06,1.9082481761513e-06,-5.2441275504322e-07,-16.334150907298,62.285897382255,2.0826408466532,1.224537037037,50400.0,1,1100.0,530.0,0.2,17.0
1770,38174400,441.83333333333,-0.000338911905847,0.0003972759998538,-5.8364094006772e-05,-1.390766937305e-06,1.9182891456959e-06,-5.2752220839085e-07,-16.333471915331,62.374042651598,2.0911260392323,1.2273148148148,50400.0,1,1100.0,530.0,0.2,17.0
1774,38260800,442.83333333333,-0.0003395177018887,0.0003979890930149,-5.8471391126174e-05,-1.3977217296149e-06,1.9283660777579e-06,-5.3064434814302e-07,-16.332690919011,62.461501428097,2.0994486143288,1.2300925925926,50400.0,1,1100.0,530.0,0.2,17.0
1778,38347200,443.83333333333,-0.0003401232414116,0.0003987019071443,-5.857866573269e-05,-1.4046998524732e-06,1.9384790593749e-06,-5.3377920690163e-07,-16.331945221484,62.549534249469,2.1079790020621,1.2328703703704,50400.0,1,1100.0,530.0,0.2,17.0
1782,38433600,444.83333333333,-0.0003407285210374,0.0003994144382776,-5.8685917240136e-05,-1.4117013392407e-06,1.9486281489575e-06,-5.3692680971681e-07,-16.331207508398,62.637063863451,2.1163164027432,1.2356481481481,50400.0,1,1100.0,530.0,0.2,17.0
1786,38520000,445.83333333333,-0.0003413335437001,0.0004001266896252,-5.87931459251e-05,-1.4187262395393e-06,1.9588134272952e-06,-5.400871877559e-07,-16.330476714798,62.7248711626,2.1247710544945,1.2384259259259,50400.0,1,1100.0,530.0,0.2,17.0
1790,38606400,446.83333333333,-0.000341938310816,0.0004008386628434,-5.8900352027398e-05,-1.425774597543e-06,1.9690349679042e-06,-5.4326037036118e-07,-16.329748044589,62.812790568559,2.1332754568183,1.2412037037037,50400.0,1,1100.0,530.0,0.2,17.0
1794,38692800,447.83333333333,-0.0003425428223036,0.0004015503575379,-5.9007535234311e-05,-1.4328464536478e-06,1.9792928374074e-06,-5.464463837596e-07,-16.329038709759,62.900567668463,2.1417284493998,1.2439814814815,50400.0,1,1100.0,530.0,0.2,17.0
1798,38779200,448.83333333333,-0.0003431470762972,0.0004022617715574,-5.9114695260268e-05,-1.4399418460882e-06,1.989587101653e-06,-5.4964525556483e-07,-16.328315087605,62.988062273904,2.1500906322118,1.2467592592593,50400.0,1,1100.0,530.0,0.2,17.0
1802,38865600,449.83333333333,-0.0003437511311576,0.0004029729733447,-5.9221842187069e-05,-1.4470609397581e-06,1.9999180000089e-06,-5.5285706025077e-07,-16.325928903437,63.084256675345,2.1623837034231,1.249537037037,50400.0,1,1100.0,530.0,0.2,17.0
1806,38952000,450.83333333333,-0.0003443549293463,0.0004036838951097,-5.9328965763441e-05,-1.4542036571171e-06,2.0102854380087e-06,-5.5608178089159e-07,-16.325159717037,63.171779900255,2.1708191386835,1.2523148148148,50400.0,1,1100.0,530.0,0.2,17.0
1810,39038400,451.83333333333,-0.0003449584166532,0.0004043944729587,-5.9436056305532e-05,-1.4613699261582e-06,2.0206893287753e-06,-5.593194026171e-07,-16.326135743819,63.250922612884,2.1754173582403,1.2550925925926,50400.0,1,1100.0,530.0,0.2,17.0
1814,39124800,452.83333333333,-0.0003455616463995,0.0004051047696987,-5.9543123299171e-05,-1.4685598966202e-06,2.0311298905236e-06,-5.6256999390341e-07,-16.325352344587,63.338222314125,2.1837946214591,1.2578703703704,50400.0,1,1100.0,530.0,0.2,17.0
1818,39211200,453.83333333333,-0.0003461646240215,0.000405814791398,-5.9650167376536e-05,-1.4757736238712e-06,2.0416072119948e-06,-5.6583358812367e-07,-16.324676188525,63.425955566933,2.1922854070893,1.2606481481481,50400.0,1,1100.0,530.0,0.2,17.0
1822,39297600,454.83333333333,-0.0003467673454447,0.0004065245332792,-5.9757187834515e-05,-1.4830111395329e-06,2.0521213492218e-06,-5.6911020968895e-07,-16.323964403451,63.51315299983,2.2006001024602,1.2634259259259,50400.0,1,1100.0,530.0,0.2,17.0
1826,39384000,455.83333333333,-0.0003473698131288,0.0004072339980829,-5.9864184954132e-05,-1.4902724914049e-06,2.0626723802627e-06,-5.723998888578e-07,-16.323201281899,63.600641830028,2.2090773979806,1.2662037037037,50400.0,1,1100.0,530.0,0.2,17.0
1830,39470400,456.83333333333,-0.0003479720259908,0.000407943184425,-5.9971158434233e-05,-1.4975577187175e-06,2.0732603716617e-06,-5.7570265294416e-07,-16.322486564042,63.687854624442,2.2174280166429,1.2689814814815,50400.0,1,1100.0,530.0,0.2,17.0
1834,39556800,457.83333333333,-0.0003485740393261,0.0004086521572422,-6.0078117916115e-05,-1.5048669812516e-06,2.0838855559404e-06,-5.790185746888e-07,-16.320048219489,63.783454098404,2.2296349602878,1.2717592592593,50400.0,1,1100.0,530.0,0.2,17.0
1838,39643200,458.83333333333,-0.0003491757998833,0.0004093608536879,-6.0185053804658e-05,-1.5122002092968e-06,2.0945478493662e-06,-5.8234764006933e-07,-16.319337136083,63.870794582625,2.2380539724894,1.274537037037,50400.0,1,1100.0,530.0,0.2,17.0
1842,39729600,459.83333333333,-0.0003497773053905,0.0004100692710435,-6.029196565298e-05,-1.5195574396016e-06,2.1052473148406e-06,-5.8568987523898e-07,-16.318565330289,63.957860542528,2.2464306625331,1.2773148148148,50400.0,1,1100.0,530.0,0.2,17.0
1846,39816000,460.83333333333,-0.0003503785021758,0.0004107773460247,-6.03988438489e-05,-1.5269385986492e-06,2.1159838631744e-06,-5.8904526452519e-07,-16.319472673397,64.036648428265,2.251051119637,1.2800925925926,50400.0,1,1100.0,530.0,0.2,17.0
1850,39902400,461.83333333333,-0.0003509794443951,0.0004114851423505,-6.0505697955378e-05,-1.5343438416356e-06,2.1267577206413e-06,-5.924138790057e-07,-16.318716295123,64.123583866289,2.2593880796567,1.2828703703704,50400.0,1,1100.0,530.0,0.2,17.0
1854,39988800,462.83333333333,-0.0003515801348573,0.0004121926631642,-6.0612528306855e-05,-1.5417732160682e-06,2.1375689650341e-06,-5.9579574896594e-07,-16.318003632847,64.210733064949,2.2677830495211,1.2856481481481,50400.0,1,1100.0,530.0,0.2,17.0
1858,40075200,463.83333333333,-0.0003521805717338,0.0004128999062701,-6.0719334536331e-05,-1.5492267586553e-06,2.1484176590914e-06,-5.991909004361e-07,-16.317232871151,64.297631995,2.2761399276485,1.2884259259259,50400.0,1,1100.0,530.0,0.2,17.0
1862,40161600,464.83333333333,-0.0003527807570306,0.0004136068746691,-6.0826117638512e-05,-1.5567044909671e-06,2.1593038380467e-06,-6.0259934707952e-07,-16.316532257456,64.384767652762,2.2845477885753,1.2912037037037,50400.0,1,1100.0,530.0,0.2,17.0
1866,40248000,465.83333333333,-0.0003533806936612,0.0004143135700814,-6.0932876420137e-05,-1.5642065092749e-06,2.170227659887e-06,-6.0602115061208e-07,-16.315792174158,64.471986933137,2.2930348213619,1.2939814814815,50400.0,1,1100.0,530.0,0.2,17.0
1870,40334400,466.83333333333,-0.0003539803777695,0.000415019988664,-6.1039610894574e-05,-1.571732824406e-06,2.1811891460705e-06,-6.0945632166448e-07,-16.315073045739,64.558734872548,2.3013297822819,1.2967592592593,50400.0,1,1100.0,530.0,0.2,17.0
1874,40420800,467.83333333333,-0.0003545798127966,0.0004157261343414,-6.1146321544845e-05,-1.5792834862867e-06,2.1921883783453e-06,-6.1290489205865e-07,-16.314393962196,64.645795375503,2.3097297552792,1.299537037037,50400.0,1,1100.0,530.0,0.2,17.0
1878,40507200,468.83333333333,-0.0003551789951164,0.0004164320027684,-6.1253007651971e-05,-1.5868585254224e-06,2.2032254091767e-06,-6.1636688375424e-07,-16.313560112226,64.732506194901,2.3181179432471,1.3023148148148,50400.0,1,1100.0,530.0,0.2,17.0
1882,40593600,469.83333333333,-0.0003557779833993,0.0004171376636098,-6.1359680210493e-05,-1.5944580888001e-06,2.2143004477339e-06,-6.1984235893383e-07,-16.311256230354,64.82790800941,2.3303078373582,1.3050925925926,50400.0,1,1100.0,530.0,0.2,17.0
1886,40680000,470.83333333333,-0.0003563767225799,0.0004178430503482,-6.1466327768301e-05,-1.6020821500575e-06,2.2254134839027e-06,-6.2333133384518e-07,-16.310526268646,64.914693057379,2.3386637700396,1.3078703703704,50400.0,1,1100.0,530.0,0.2,17.0
1890,40766400,471.83333333333,-0.0003569752114629,0.0004185481622986,-6.1572950835641e-05,-1.6097307226239e-06,2.236564541347e-06,-6.2683381872312e-07,-16.30980144956,65.001414431709,2.3470230970243,1.3106481481481,50400.0,1,1100.0,530.0,0.2,17.0
1894,40852800,472.83333333333,-0.0003575733927206,0.0004192529319679,-6.1679539247259e-05,-1.6174037203852e-06,2.2477535133213e-06,-6.3034979293607e-07,-16.310680694204,65.079442828266,2.351521413089,1.3134259259259,50400.0,1,1100.0,530.0,0.2,17.0
1898,40939200,473.83333333333,-0.000358171324753,0.0004199574279743,-6.1786103221264e-05,-1.6251013121221e-06,2.2589806449506e-06,-6.3387933282855e-07,-16.309956765238,65.16613373469,2.3598884762461,1.3162037037037,50400.0,1,1100.0,530.0,0.2,17.0
1902,41025600,474.83333333333,-0.0003587690087668,0.000420661652439,-6.1892643672186e-05,-1.6328235152503e-06,2.2702459653455e-06,-6.3742245009527e-07,-16.309273879852,65.252944066311,2.3682877614736,1.3189814814815,50400.0,1,1100.0,530.0,0.2,17.0
1906,41112000,475.83333333333,-0.0003593664998264,0.0004213656684164,-6.1999168589978e-05,-1.6405705475972e-06,2.2815498020457e-06,-6.4097925444845e-07,-16.306885332716,65.347886835437,2.3804194905798,1.3217592592593,50400.0,1,1100.0,530.0,0.2,17.0
1910,41198400,476.83333333333,-0.0003599636876612,0.0004220693468477,-6.2105659186502e-05,-1.6483421789176e-06,2.2928918418334e-06,-6.4454966291582e-07,-16.307821334159,65.42606767922,2.3849756094379,1.324537037037,50400.0,1,1100.0,530.0,0.2,17.0
1914,41284800,477.83333333333,-0.0003605606282528,0.0004227727535896,-6.2212125336753e-05,-1.6561385739087e-06,2.304272324352e-06,-6.481337504433e-07,-16.307151341115,65.512663673912,2.3933124143271,1.3273148148148,50400.0,1,1100.0,530.0,0.2,17.0
1918,41371200,478.83333333333,-0.0003611573753409,0.0004234759516895,-6.2318576348544e-05,-1.6639598966746e-06,2.3156914890294e-06,-6.5173159235486e-07,-16.304729405008,65.607482207422,2.4054689179451,1.3300925925926,50400.0,1,1100.0,530.0,0.2,17.0
1922,41457600,479.83333333333,-0.0003617538163649,0.0004241788086256,-6.2424992260659e-05,-1.67180593625e-06,2.327149056165e-06,-6.5534311991496e-07,-16.305513970719,65.685249641728,2.4100253773863,1.3328703703704,50400.0,1,1100.0,530.0,0.2,17.0
1926,41544000,480.83333333333,-0.0003623500113247,0.0004248813949107,-6.2531383585954e-05,-1.6796768675918e-06,2.3386452797563e-06,-6.5896841216447e-07,-16.304863612303,65.771740123534,2.4183464025676,1.3356481481481,50400.0,1,1100.0,530.0,0.2,17.0
1930,41630400,481.83333333333,-0.0003629459595348,0.0004255837096559,-6.263775012105e-05,-1.6875727298485e-06,2.3501802261113e-06,-6.6260749626287e-07,-16.304145516749,65.858106800334,2.4266775263846,1.3384259259259,50400.0,1,1100.0,530.0,0.2,17.0
1934,41716800,482.83333333333,-0.000363541660897,0.0004262857527453,-6.2744091848278e-05,-1.6954935647723e-06,2.3617539657704e-06,-6.6626040099807e-07,-16.30344426433,65.944408750676,2.434987641473,1.3412037037037,50400.0,1,1100.0,530.0,0.2,17.0
1938,41803200,483.83333333333,-0.0003641371147839,0.0004269875231395,-6.2850408355597e-05,-1.703439412394e-06,2.3733665648568e-06,-6.6992715246279e-07,-16.302669748651,66.030579456878,2.4433250366978,1.3439814814815,50400.0,1,1100.0,530.0,0.2,17.0
1942,41889600,484.83333333333,-0.0003647323239302,0.0004276890240356,-6.2956700105413e-05,-1.7114103210681e-06,2.385018102805e-06,-6.7360778173693e-07,-16.301778158841,66.117202856564,2.4519183063187,1.3467592592593,50400.0,1,1100.0,530.0,0.2,17.0
1946,41976000,485.83333333333,-0.0003653272880207,0.0004283902550043,-6.3062966983578e-05,-1.7194063297931e-06,2.3967086460403e-06,-6.7730231624723e-07,-16.301229385305,66.203314635821,2.4600788072582,1.349537037037,50400.0,1,1100.0,530.0,0.2,17.0
1950,42062400,486.83333333333,-0.0003659220050838,0.0004290912136227,-6.3169208538881e-05,-1.7274274767572e-06,2.4084382597112e-06,-6.8101078295397e-07,-16.300505441276,66.289289617216,2.468330124336,1.3523148148148,50400.0,1,1100.0,530.0,0.2,17.0
1954,42148800,487.83333333333,-0.0003665164764225,0.0004297919013218,-6.3275424899263e-05,-1.7354738060669e-06,2.4202070167405e-06,-6.8473321067363e-07,-16.299777836786,66.375361180802,2.4766348449447,1.3550925925926,50400.0,1,1100.0,530.0,0.2,17.0
1958,42235200,488.83333333333,-0.0003671107045292,0.0004304923209308,-6.338161640158e-05,-1.7435453630956e-06,2.4320149914988e-06,-6.8846962840317e-07,-16.299102713856,66.461617641852,2.4849877534784,1.3578703703704,50400.0,1,1100.0,530.0,0.2,17.0
1962,42321600,489.83333333333,-0.0003677046867862,0.0004311924700937,-6.3487783307476e-05,-1.7516421586262e-06,2.443862204522e-06,-6.9222004589584e-07,-16.298375752474,66.547680361832,2.4933100057368,1.3606481481481,50400.0,1,1100.0,530.0,0.2,17.0
1966,42408000,490.83333333333,-0.0003682984246633,0.0004318923488222,-6.359392415888e-05,-1.7597642906451e-06,2.4557488176462e-06,-6.9598452700104e-07,-16.297649892596,66.633582507938,2.501579268711,1.3634259259259,50400.0,1,1100.0,530.0,0.2,17.0
1970,42494400,491.83333333333,-0.0003688919158455,0.0004325919559673,-6.3700040121771e-05,-1.7679117407843e-06,2.4676748032589e-06,-6.9976306247462e-07,-16.296905955569,66.719422672875,2.5098621145307,1.3662037037037,50400.0,1,1100.0,530.0,0.2,17.0
1974,42580800,492.83333333333,-0.0003694851648194,0.0004332912950047,-6.3806130185291e-05,-1.7760846159964e-06,2.4796403358566e-06,-7.0355571986017e-07,-16.296191173289,66.805441913728,2.5181910363221,1.3689814814815,50400.0,1,1100.0,530.0,0.2,17.0
1978,42667200,493.83333333333,-0.0003700781701123,0.0004339903649443,-6.3912194832015e-05,-1.7842829260345e-06,2.491645433529e-06,-7.0736250749454e-07,-16.295475996585,66.891339962898,2.5265037268065,1.3717592592593,50400.0,1,1100.0,530.0,0.2,17.0
1982,42753600,494.83333333333,-0.0003706709877622,0.0004346892316659,-6.4018243903767e-05,-1.7925068439043e-06,2.5036903483575e-06,-7.1118350445317e-07,-16.293123668675,66.985711197804,2.5386235053885,1.374537037037,50400.0,1,1100.0,530.0,0.2,17.0
1986,42840000,495.83333333333,-0.0003712635069112,0.0004353877654074,-6.412425849618e-05,-1.8007561255505e-06,2.5157747469929e-06,-7.150186214424e-07,-16.294097168498,67.063180718298,2.5431139472536,1.3773148148148,50400.0,1,1100.0,530.0,0.2,17.0
1990,42926400,496.83333333333,-0.0003718557835722,0.0004360860303619,-6.4230246789727e-05,-1.8090309971685e-06,2.5278989691826e-06,-7.1886797201406e-07,-16.29335797394,67.148938529849,2.5514165905897,1.3800925925926,50400.0,1,1100.0,530.0,0.2,17.0
1994,43012800,497.83333333333,-0.0003724478714812,0.0004367840913822,-6.4336219900979e-05,-1.8173315709729e-06,2.5400631681918e-06,-7.2273159721899e-07,-16.290969837653,67.243148328727,2.563538908157,1.3828703703704,50400.0,1,1100.0,530.0,0.2,17.0
1998,43099200,498.83333333333,-0.0003730396625376,0.0004374818193819,-6.4442156844309e-05,-1.8256576910781e-06,2.5522671542921e-06,-7.2660946321402e-07,-16.291893969873,67.320375838004,2.5680186756571,1.3856481481481,50400.0,1,1100.0,530.0,0.2,17.0
2002,43185600,499.83333333333,-0.0003736312114658,0.000438179279599,-6.4548068133237e-05,-1.8340094989126e-06,2.564511128539e-06,-7.3050162962642e-07,-16.29122056939,67.406041383475,2.576270896098,1.3884259259259,50400.0,1,1100.0,530.0,0.2,17.0
2006,43272000,500.83333333333,-0.0003742225153756,0.0004388764686077,-6.4653953232081e-05,-1.8423870267935e-06,2.5767951472592e-06,-7.3440812046565e-07,-16.290343437932,67.491456914954,2.5846020787229,1.3912037037037,50400.0,1,1100.0,530.0,0.2,17.0
2010,43358400,501.83333333333,-0.0003748136341363,0.0004395734566712,-6.4759822534876e-05,-1.8507904604265e-06,2.5891194805593e-06,-7.3832902013271e-07,-16.288071752399,67.585574172394,2.5966509439683,1.3939814814815,50400.0,1,1100.0,530.0,0.2,17.0
2014,43444800,502.83333333333,-0.0003754044565108,0.0004402701127737,-6.4865656262855e-05,-1.8592195772576e-06,2.6014838315206e-06,-7.4226425426297e-07,-16.288984266041,67.662718201985,2.6011507301893,1.3967592592593,50400.0,1,1100.0,530.0,0.2,17.0
2018,43531200,503.83333333333,-0.0003759950923859,0.0004409665662789,-6.4971473893005e-05,-1.8676746801593e-06,2.6138886330571e-06,-7.4621395289782e-07,-16.286642234465,67.756643026047,2.6132081835859,1.399537037037,50400.0,1,1100.0,530.0,0.2,17.0
2022,43617600,504.83333333333,-0.0003765854304555,0.0004416626859056,-6.5077255450068e-05,-1.8761555452734e-06,2.6263335850818e-06,-7.5017803980847e-07,-16.287492903208,67.833542201843,2.6176921705773,1.4023148148148,50400.0,1,1100.0,530.0,0.2,17.0
2026,43704000,505.83333333333,-0.0003771755297956,0.0004423585412059,-6.5183011410276e-05,-1.8846623530288e-06,2.6388189504442e-06,-7.5415659741544e-07,-16.286839126673,67.919189225994,2.6259962118661,1.4050925925926,50400.0,1,1100.0,530.0,0.2,17.0
2030,43790400,506.83333333333,-0.0003777653879283,0.0004430541292096,-6.5288741281295e-05,-1.8931951383691e-06,2.651344789708e-06,-7.5814965133896e-07,-16.286115550132,68.004481603645,2.6342340981275,1.4078703703704,50400.0,1,1100.0,530.0,0.2,17.0
2034,43876800,507.83333333333,-0.0003783550042482,0.0004437494491584,-6.5394444910233e-05,-1.9017539408912e-06,2.6639111698783e-06,-7.6215722898706e-07,-16.285336461813,68.089694414818,2.6424811408785,1.4106481481481,50400.0,1,1100.0,530.0,0.2,17.0
2038,43963200,508.83333333333,-0.0003789443819186,0.0004444445045875,-6.550012266898e-05,-1.9103388099051e-06,2.6765181710787e-06,-7.6617936117361e-07,-16.284658335159,68.175126338755,2.6507697846113,1.4134259259259,50400.0,1,1100.0,530.0,0.2,17.0
2042,44049600,509.83333333333,-0.0003795335205675,0.0004451392950851,-6.560577451761e-05,-1.9189497836949e-06,2.689165858352e-06,-7.7021607465712e-07,-16.283976344356,68.2604512678,2.6590094649951,1.4162037037037,50400.0,1,1100.0,530.0,0.2,17.0
2046,44136000,510.83333333333,-0.0003801224206126,0.0004458338209129,-6.5711400300271e-05,-1.9275869077554e-06,2.7018543070807e-06,-7.742673993253e-07,-16.283273009281,68.345775131765,2.667297348344,1.4189814814815,50400.0,1,1100.0,530.0,0.2,17.0
2050,44222400,511.83333333333,-0.0003807111352812,0.0004465281447189,-6.5817009437682e-05,-1.9362503525336e-06,2.7145837660429e-06,-7.7833341350931e-07,-16.280855893471,68.439345537606,2.6793662299309,1.4217592592593,50400.0,1,1100.0,530.0,0.2,17.0
2054,44308800,512.83333333333,-0.0003812995577094,0.0004472221405202,-6.5922582810786e-05,-1.9449399000409e-06,2.7273539440879e-06,-7.8241404404694e-07,-16.281850620953,68.51621177545,2.6838279861291,1.424537037037,50400.0,1,1100.0,530.0,0.2,17.0
2058,44395200,513.83333333333,-0.0003818877953214,0.0004479159349159,-6.6028139594466e-05,-1.9536558524201e-06,2.7401652737204e-06,-7.8650942130024e-07,-16.279447064125,68.609752410776,2.6958978734115,1.4273148148148,50400.0,1,1100.0,530.0,0.2,17.0
2062,44481600,514.83333333333,-0.0003824757385946,0.0004486093986474,-6.613366005284e-05,-1.9623979841157e-06,2.7530174520941e-06,-7.9061946797844e-07,-16.280373994058,68.686271754316,2.7002966593512,1.4300925925926,50400.0,1,1100.0,530.0,0.2,17.0
2066,44568000,515.83333333333,-0.0003830634452739,0.0004493025997273,-6.6239154453476e-05,-1.9711664758633e-06,2.7659107426558e-06,-7.9474426679246e-07,-16.279681469146,68.771524838868,2.7085967907994,1.4328703703704,50400.0,1,1100.0,530.0,0.2,17.0
2070,44654400,516.83333333333,-0.000383650915043,0.0004499955376379,-6.6344622594879e-05,-1.9799613684651e-06,2.7788452140095e-06,-7.9888384554442e-07,-16.279024205971,68.856616571668,2.7168394477064,1.4356481481481,50400.0,1,1100.0,530.0,0.2,17.0
2074,44740800,517.83333333333,-0.0003842381999342,0.0004506882737002,-6.6450073766034e-05,-1.9887828300843e-06,2.7918211117766e-06,-8.030382816923e-07,-16.276597085607,68.94986725632,2.7288629954277,1.4384259259259,50400.0,1,1100.0,530.0,0.2,17.0
